ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2604,C,3950,11,40,25,478.4,-30.6,476.0,1,484.6,1,4440.79,4426.0
IO2604,C,4000,11,32,44,429.8,-30.0,427.4,1,436.0,1,4440.79,4426.0
IO2604,C,4050,11,39,23,390.4,-20.6,378.8,1,387.6,1,4440.79,4426.0
IO2604,C,4100,11,137,33,333.0,-28.6,334.2,1,340.0,1,4440.79,4426.0
IO2604,C,4150,11,64,52,287.8,-27.4,284.2,1,292.6,1,4440.79,4426.0
IO2604,C,4200,11,267,281,241.8,-25.2,241.0,1,243.8,1,4440.79,4426.0
IO2604,C,4250,11,205,224,195.2,-26.0,194.6,3,195.2,1,4440.79,4426.0
IO2604,C,4300,11,608,528,154.8,-22.6,153.6,1,155.4,1,4440.79,4426.0
IO2604,C,4350,11,740,771,115.0,-20.6,114.4,2,117.0,1,4440.79,4426.0
IO2604,C,4400,11,2748,3687,80.2,-17.6,80.0,11,80.2,4,4440.79,4426.0
IO2604,C,4450,11,3503,6171,51.2,-13.4,51.2,10,51.6,4,4440.79,4426.0
IO2604,C,4500,11,5858,9490,29.8,-10.2,29.8,25,30.0,16,4440.79,4426.0
IO2604,C,4550,11,3992,4331,16.6,-6.6,16.6,4,16.8,5,4440.79,4426.0
IO2604,C,4600,11,7064,3579,9.4,-3.6,9.2,7,9.4,3,4440.79,4426.0
IO2604,C,4650,11,4720,1598,5.4,-2.0,5.2,46,5.4,5,4440.79,4426.0
IO2604,C,4700,11,5196,1352,3.4,-1.6,3.2,37,3.4,1,4440.79,4426.0
IO2604,C,4750,11,3026,579,2.2,-0.8,2.2,1,2.4,13,4440.79,4426.0
IO2604,C,4800,11,5418,688,2.0,-0.6,2.0,1,2.2,13,4440.79,4426.0
IO2604,C,4850,11,2297,499,1.6,-0.2,1.4,2,1.6,8,4440.79,4426.0
IO2604,C,4900,11,1876,531,1.2,-0.4,1.0,5,1.2,4,4440.79,4426.0
IO2604,C,4950,11,610,193,1.0,-0.2,0.8,42,1.0,2,4440.79,4426.0
IO2604,C,5000,11,841,167,1.0,-0.2,0.8,34,1.0,1,4440.79,4426.0
IO2604,C,5100,11,763,83,0.8,-0.2,0.8,56,1.0,2,4440.79,4426.0
IO2604,C,5200,11,499,69,0.8,0.0,0.6,83,0.8,5,4440.79,4426.0
IO2604,C,5300,11,2673,168,0.8,0.0,0.6,81,0.8,56,4440.79,4426.0
IO2604,P,3950,11,997,703,5.2,1.2,4.8,10,5.2,11,4440.79,4426.0
IO2604,P,4000,11,656,523,6.4,1.4,6.2,10,6.4,2,4440.79,4426.0
IO2604,P,4050,11,571,546,7.8,1.8,7.6,12,7.8,1,4440.79,4426.0
IO2604,P,4100,11,2082,911,10.4,2.6,10.2,2,10.4,10,4440.79,4426.0
IO2604,P,4150,11,905,531,13.2,3.2,12.8,8,13.2,1,4440.79,4426.0
IO2604,P,4200,11,1825,1184,17.4,4.8,17.4,6,17.6,5,4440.79,4426.0
IO2604,P,4250,11,1097,967,23.2,6.0,22.6,1,23.4,2,4440.79,4426.0
IO2604,P,4300,11,3376,3768,31.0,7.8,31.0,10,31.2,2,4440.79,4426.0
IO2604,P,4350,11,2163,2778,40.8,9.8,40.6,1,41.0,1,4440.79,4426.0
IO2604,P,4400,11,4686,5674,57.2,14.4,57.2,35,57.4,1,4440.79,4426.0
IO2604,P,4450,11,4658,6326,78.8,20.0,78.8,2,79.4,1,4440.79,4426.0
IO2604,P,4500,11,3978,4602,106.8,23.4,103.4,1,106.8,1,4440.79,4426.0
IO2604,P,4550,11,2427,1266,143.6,25.2,139.4,1,140.8,1,4440.79,4426.0
IO2604,P,4600,11,1892,497,185.4,28.6,183.2,1,186.6,2,4440.79,4426.0
IO2604,P,4650,11,1158,428,231.4,18.6,228.6,1,230.8,1,4440.79,4426.0
IO2604,P,4700,11,1554,261,278.8,19.8,279.8,1,281.8,1,4440.79,4426.0
IO2604,P,4750,11,866,94,327.0,20.0,322.0,1,330.4,1,4440.79,4426.0
IO2604,P,4800,11,676,122,377.4,21.6,371.2,1,380.2,1,4440.79,4426.0
IO2604,P,4850,11,211,55,429.8,24.6,421.0,1,429.8,1,4440.79,4426.0
IO2604,P,4900,11,303,46,479.4,24.6,470.4,1,479.4,1,4440.79,4426.0
IO2604,P,4950,11,127,49,524.6,20.0,519.4,1,531.0,1,4440.79,4426.0
IO2604,P,5000,11,158,48,579.0,24.4,568.8,1,584.8,1,4440.79,4426.0
IO2604,P,5100,11,88,6,679.0,24.6,667.6,1,684.6,1,4440.79,4426.0
IO2604,P,5200,11,102,3,776.8,22.2,767.0,1,784.6,1,4440.79,4426.0
IO2604,P,5300,11,189,6,858.4,3.4,866.0,1,884.4,1,4440.79,4426.0
